Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment
996,9282528,BEKANT,Cabinets & cupboards,429.52,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-white-s09282528/,Yes,"        Storage unit on legs,          41x101 cm",Eva Lilja Löwenhielm,45.0,101.0,41.0,115,3747,"[""Love this item! Super sturdy and stylish."", ""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my living room.""]",0.5918,positive
997,39276682,HÄLLAN,Cabinets & cupboards,505.42,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s39276682/,No,"        Storage combination with doors,          135x47x192 cm",Jon Karlsson,47.0,192.0,135.0,613,3112,"[""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.6670666666666666,positive
998,49280754,BILLY / OXBERG,Cabinets & cupboards,244.62,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-white-s49280754/,Yes,"        Bookcase w height extension ut/drs,          160x30x237 cm",Gillis Lundgren/IKEA of Sweden,30.0,237.0,160.0,808,4740,"[""Best purchase! Transformed my living room."", ""Exactly what I needed. Highly recommend."", ""Amazing! Will buy again.""]",0.5712,positive
999,49298594,BESTÅ,Cabinets & cupboards,530.03,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/,Yes,"        TV bench,          180x42x39 cm",IKEA of Sweden,42.0,39.0,180.0,387,3300,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Overpriced for the quality."", ""Color not as expected. Otherwise fine.""]",0.3741333333333334,positive
1000,60414257,VASSVIKEN,Cabinets & cupboards,89.24,No old price,True,https://www.ikea.com/sa/en/p/vassviken-drawer-front-white-60414257/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,914,4645,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my bathroom.""]",0.6537333333333334,positive
1001,99300702,BESTÅ,Cabinets & cupboards,150.47,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-notviken-grey-green-clear-glass-s99300702/,Yes,"        TV storage combination/glass doors,          300x42x211 cm",IKEA of Sweden/Marcus Arvonen,,211.0,300.0,60,4609,"[""Exactly what I needed. Highly recommend."", ""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.4467333333333333,positive
1002,70265247,MÖLLARP,Cabinets & cupboards,158.31,No old price,True,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,No,"        Handle,          106 mm",K Hagberg/M Hagberg,28.0,,9.0,38,162,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Best purchase! Transformed my bedroom."", ""Assembly was tricky, but worth it. Good quality.""]",0.7502333333333334,positive
1003,20351515,BESTÅ,Cabinets & cupboards,446.04,No old price,True,https://www.ikea.com/sa/en/p/besta-drawer-frame-grey-stained-walnut-effect-20351515/,Yes,"        Drawer frame,          60x25x40 cm",IKEA of Sweden,40.0,25.0,60.0,471,3247,"[""Best purchase! Transformed my living room."", ""Color not as expected. Otherwise fine."", ""Fell apart after a week. Poor quality.""]",0.1317333333333333,positive
1004,10338416,BAGGANÄS,Cabinets & cupboards,303.15,No old price,True,https://www.ikea.com/sa/en/p/bagganaes-knob-black-10338416/,Yes,"        Knob,          20 mm",H Preutz/A Fredriksson,28.0,,20.0,305,2428,"[""Overpriced for the quality."", ""Color not as expected. Otherwise fine."", ""Amazing! Will buy again.""]",0.2754,positive
1005,296313,SINDVIK,Cabinets & cupboards,251.52,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,Yes,"        Glass door,          60x64 cm",Marcus Arvonen,,64.0,60.0,306,1974,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Amazing! Will buy again.""]",0.1890999999999999,positive
1006,30357003,KALLRÖR,Cabinets & cupboards,121.39,No old price,True,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-30357003/,No,"        Handle,          597 mm",IKEA of Sweden,38.0,,,735,189,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish.""]",0.7156333333333333,positive
1007,70441566,RIKSVIKEN,Cabinets & cupboards,135.17,No old price,True,https://www.ikea.com/sa/en/p/riksviken-door-light-bronze-effect-70441566/,No,"        Door,          60x64 cm",704.415.66 You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0,788,1474,"[""Assembly was tricky, but worth it. Good quality."", ""Color not as expected. Otherwise fine."", ""Great value. Easy to assemble. Looks perfect in my kitchen.""]",0.6106666666666667,positive
1008,70443626,NOTVIKEN,Cabinets & cupboards,210.77,No old price,True,https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/,Yes,"        Door/drawer front,          60x38 cm",704.436.26 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The doors keep your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,38.0,60.0,416,2999,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen.""]",0.5972000000000001,positive
1009,90291698,LAXVIKEN,Cabinets & cupboards,465.74,No old price,True,https://www.ikea.com/sa/en/p/laxviken-door-white-90291698/,No,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0,778,3218,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Amazing! Will buy again."", ""Love this item! Super sturdy and stylish.""]",0.7997666666666667,positive
1010,39297514,BESTÅ,Cabinets & cupboards,579.22,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-white-lappviken-stubbarp-white-s39297514/,Yes,"        TV bench with doors and drawers,          240x42x74 cm",IKEA of Sweden,42.0,74.0,240.0,823,566,"[""Overpriced for the quality."", ""Fell apart after a week. Poor quality."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.1478,positive
1011,60303481,MALSJÖ,Cabinets & cupboards,409.02,"SR 1,895",True,https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-60303481/,No,"        Glass-door cabinet,          103x48x141 cm",Carina Bengs,48.0,141.0,103.0,622,2666,"[""Color not as expected. Otherwise fine."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.6646333333333333,positive
1012,60443622,BESTÅ,Cabinets & cupboards,285.85,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-concrete-effect-light-grey-60443622/,No,"        Top panel,          120x42 cm",IKEA of Sweden,42.0,,120.0,414,937,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Fell apart after a week. Poor quality.""]",0.1450666666666666,positive
1013,70348894,BJÄRRED,Cabinets & cupboards,518.28,No old price,True,https://www.ikea.com/sa/en/p/bjaerred-handle-stainless-steel-black-leather-70348894/,No,"        Handle,          175 mm",H Preutz/A Fredriksson,34.0,,,355,3154,"[""Amazing! Will buy again."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality.""]",0.3395666666666666,positive
1014,79249328,HÄLLAN,Cabinets & cupboards,334.79,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s79249328/,No,"        Storage combination with doors,          45x47x117 cm",Jon Karlsson,47.0,117.0,45.0,631,99,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Love this item! Super sturdy and stylish."", ""Fell apart after a week. Poor quality.""]",0.4166999999999999,positive
1015,9192518,BESTÅ,Cabinets & cupboards,193.62,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s09192518/,Yes,"        TV storage combination/glass doors,          240x40x230 cm",IKEA of Sweden/Marcus Arvonen,40.0,230.0,240.0,429,4001,"[""Best purchase! Transformed my living room."", ""Amazing! Will buy again."", ""Fell apart after a week. Poor quality.""]",0.2722666666666666,positive
1016,9248916,LIXHULT,Cabinets & cupboards,370.31,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-red-orange-s09248916/,No,"        Storage combination,          95x127 cm",Jon Karlsson,35.0,105.0,95.0,191,3610,"[""Color not as expected. Otherwise fine."", ""Fell apart after a week. Poor quality."", ""Amazing! Will buy again.""]",0.1165,positive
1017,9265920,HAVSTA,Cabinets & cupboards,582.78,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s09265920/,Yes,"        Storage combination w glass doors,          203x47x212 cm",IKEA of Sweden,47.0,212.0,203.0,992,68,"[""Fell apart after a week. Poor quality."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Amazing! Will buy again.""]",0.3395666666666666,positive
1018,70444348,SELSVIKEN,Cabinets & cupboards,194.05,No old price,True,https://www.ikea.com/sa/en/p/selsviken-drawer-front-high-gloss-dark-red-brown-70444348/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0,834,4871,"[""Overpriced for the quality."", ""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine.""]",-0.0914666666666666,negative
1019,80295300,BESTÅ,Cabinets & cupboards,420.05,No old price,True,https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-black-80295300/,Yes,"        Top panel for TV,          120x40 cm",IKEA of Sweden,40.0,,120.0,10,1523,"[""Amazing! Will buy again."", ""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.2856,positive
1020,19194456,BESTÅ,Cabinets & cupboards,128.63,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-brown-smoked-glass-s19194456/,Yes,"        TV storage combination/glass doors,          180x40x192 cm",IKEA of Sweden,40.0,192.0,180.0,840,4111,"[""Amazing! Will buy again."", ""Color not as expected. Otherwise fine."", ""Best purchase! Transformed my bedroom.""]",0.4986,positive
1021,19275235,HAVSTA,Cabinets & cupboards,539.65,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s19275235/,Yes,"        Storage comb w sliding glass doors,          243x47x212 cm",IKEA of Sweden,47.0,212.0,243.0,959,2656,"[""Color not as expected. Otherwise fine."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend.""]",0.4979666666666666,positive
1022,19286521,EKET,Cabinets & cupboards,281.5,"SR 1,182",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-golden-brown-dark-grey-s19286521/,Yes,"        Cabinet combination with feet,          70x35x212 cm",IKEA of Sweden/Jon Karlsson,35.0,212.0,70.0,576,501,"[""Love this item! Super sturdy and stylish."", ""Fell apart after a week. Poor quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.4167,positive
1023,39275116,HAVSTA,Cabinets & cupboards,227.03,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-grey-clear-glass-s39275116/,Yes,"        Glass-door cabinet with plinth,          121x37x134 cm",IKEA of Sweden,37.0,134.0,121.0,380,3815,"[""Color not as expected. Otherwise fine."", ""Amazing! Will buy again."", ""Love this item! Super sturdy and stylish.""]",0.5605,positive
1024,39286841,BESTÅ / EKET,Cabinets & cupboards,197.06,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-light-grey-dark-grey-golden-brown-s39286841/,Yes,"        Cabinet combination for TV,          210x40x220 cm",IKEA of Sweden/Jon Karlsson,40.0,220.0,210.0,945,2488,"[""Amazing! Will buy again."", ""Color not as expected. Otherwise fine."", ""Love this item! Super sturdy and stylish.""]",0.5605,positive
1025,49194681,BESTÅ,Cabinets & cupboards,374.44,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-lappviken-sindvik-black-brown-clear-glass-s49194681/,Yes,"        TV storage combination/glass doors,          300x40x230 cm",Marcus Arvonen/IKEA of Sweden,40.0,230.0,300.0,920,4360,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish.""]",0.5890666666666666,positive
1026,59265965,HAVSTA,Cabinets & cupboards,540.1,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s59265965/,Yes,"        Storage combination w glass-doors,          243x47x212 cm",IKEA of Sweden,47.0,212.0,243.0,670,1599,"[""Best purchase! Transformed my office."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.4597333333333333,positive
1027,79248668,LIXHULT,Cabinets & cupboards,162.9,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-orange-dark-green-s79248668/,No,"        Storage combination,          105x70 cm",Jon Karlsson,35.0,70.0,105.0,440,3524,"[""Overpriced for the quality."", ""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality.""]",0.3765666666666666,positive
1028,79286820,BEKANT,Cabinets & cupboards,155.33,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s79286820/,Yes,"        Storage unit with smart lock,          41x101 cm",IKEA of Sweden/Eva Lilja Löwenhielm,45.0,101.0,41.0,978,177,"[""Overpriced for the quality."", ""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality.""]",0.3765666666666666,positive
1029,79286896,BEKANT,Cabinets & cupboards,152.61,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s79286896/,Yes,"        Storage unit with smart lock,          41x101 cm",IKEA of Sweden/Eva Lilja Löwenhielm,45.0,101.0,41.0,318,4905,"[""Great value. Easy to assemble. Looks perfect in my living room."", ""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.5432333333333333,positive
1030,89217727,BILLY / OXBERG,Cabinets & cupboards,564.56,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-glass-s89217727/,Yes,"        Bookcase,          120x30x237 cm",IKEA of Sweden/Gillis Lundgren,30.0,237.0,120.0,146,2811,"[""Exactly what I needed. Highly recommend."", ""Color not as expected. Otherwise fine."", ""Fell apart after a week. Poor quality.""]",0.0485666666666666,neutral
1031,89249399,HÄLLAN,Cabinets & cupboards,86.66,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s89249399/,No,"        Storage combination with doors,          90x47x167 cm",Jon Karlsson,47.0,167.0,90.0,211,4506,"[""Color not as expected. Otherwise fine."", ""Overpriced for the quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.3039666666666666,positive
1032,90226797,UPPLEVA,Cabinets & cupboards,157.04,No old price,True,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-fixed-90226797/,No,"        Wall bracket for TV, fixed,          37-55 """,IKEA of Sweden,,,,445,4714,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Color not as expected. Otherwise fine.""]",0.4979666666666666,positive
